postal code,latitude,longitude
39149,+31.8319645,-090.0106488
39150,+32.0047425,-090.9760480
39152,+32.2074750,-089.5854736
39153,+32.0451334,-089.4900459
39154,+32.2251107,-090.4446707
39156,+32.5478162,-090.7767423
39157,+32.4258743,-090.1698523
39159,+32.8265662,-090.9353775
39160,+32.9924118,-089.7648003
39162,+32.6187898,-090.6244388
39166,+33.0408204,-090.4816387
08861,+40.5204935,-074.2729432
08863,+40.5274119,-074.3158923
08865,+40.7082233,-075.1470739
08872,+40.4443352,-074.3568840
08873,+40.4966188,-074.5320091
08876,+40.5895541,-074.6854108
08879,+40.4664102,-074.2786252
08884,+40.3976713,-074.3893987
08886,+40.6875022,-075.1011268
08887,+40.5212677,-074.7948400
79104,+35.2029667,-101.7887284
16423,+42.0210995,-080.3401324
16424,+41.6614081,-080.4389574
16426,+41.9793315,-080.1420795
16427,+41.8773731,-079.9679075
16428,+42.1714636,-079.8314879
16433,+41.7370785,-080.1409139
16434,+41.7967197,-079.6686971
16435,+41.8170346,-080.3853865
16436,+41.8388876,-079.5104293
16438,+41.8922986,-079.8453137
16440,+41.7825488,-080.1260183
16441,+41.9584901,-079.9835507
16442,+42.0384850,-079.8257049
43213,+39.9668700,-082.8621340
59761,+45.6423166,-113.5341890
22207,+38.9066646,-077.1242382
37190,+35.8165633,-086.0212654
22209,+38.8950231,-077.0754637
16443,+41.9396447,-080.4842346
16444,+41.8712237,-080.1207559
49651,+44.3905193,-085.1047887
37191,+36.5000778,-087.5292435
16502,+42.1107016,-080.1013585
22211,+38.8801097,-077.0707784
16503,+42.1270357,-080.0610650
66031,+38.8319632,-094.8900821
66032,+38.2867771,-095.2782138
66033,+38.3632901,-095.1222663
66035,+39.8709963,-095.2535907
66039,+38.1044114,-095.1648553
66040,+38.3544771,-094.7483879
66041,+39.6003033,-095.3079742
16504,+42.1090768,-080.0490334
66042,+38.4227857,-095.0798861
66043,+39.2523916,-094.8795510
66044,+39.0232940,-095.2089093
16505,+42.1313379,-080.1383034
16506,+42.0623452,-080.1517072
28468,+33.8996496,-078.5192079
28469,+33.9264278,-078.4668196
28470,+33.9641837,-078.4035472
28472,+34.2990497,-078.6911712
28478,+34.6428397,-078.0420386
28479,+34.1006879,-078.0165108
28480,+34.2257338,-077.7973339
28501,+35.2423178,-077.5141508
28504,+35.2245633,-077.6348680
28508,+35.0996682,-077.8247884
28510,+34.9876125,-076.8044609
28511,+34.9011161,-076.3457626
28512,+34.7121515,-076.7934157
28513,+35.4415023,-077.3888572
28515,+35.1840679,-076.6993872
28516,+34.9051262,-076.5528345
28518,+34.8948228,-077.7474933
44614,+40.8895465,-081.5762850
34446,+28.7472800,-082.5221581
23915,+36.6931405,-078.2874184
44615,+40.5645388,-081.0748493
34448,+28.7670112,-082.6251915
23917,+36.6255541,-078.3448556
44618,+40.7703830,-081.6811012
23919,+36.5934091,-078.1311540
34449,+29.0747203,-082.6794512
44620,+40.5781241,-081.2101318
62809,+38.2686464,-088.2909480
23923,+37.0871484,-078.6496924
62810,+38.2012761,-088.7523179
36555,+30.3966151,-087.7834918
22436,+38.0841682,-077.1174563
22437,+37.7862580,-076.8032861
22438,+38.0410221,-076.9807407
49684,+44.7623347,-085.7035681
22443,+38.1695144,-076.9868049
22480,+37.6625359,-076.4122422
49689,+44.2132278,-085.9024451
22482,+37.7356311,-076.3461134
49690,+44.7885669,-085.3995812
49701,+45.7713457,-084.7391882
49705,+45.3550948,-084.4609912
49706,+45.4383494,-084.7793599
22485,+38.2770489,-077.1627693
22488,+38.0494552,-076.5874807
22503,+37.7504735,-076.5153260
22504,+37.7689234,-076.7206798
49707,+45.0943065,-083.4762140
22508,+38.3131871,-077.7984717
22509,+38.1205184,-077.0799492
22511,+37.9910332,-076.5040283
49710,+46.2760963,-084.1767342
22520,+38.1217831,-076.8034577
22529,+38.0115515,-076.6895483
22530,+37.8978263,-076.2930466
22534,+38.0772160,-077.6721050
66052,+39.0157663,-095.0482662
66053,+38.5810780,-094.6680651
66054,+39.2061989,-095.1983500
45156,+38.8151608,-084.2138263
45157,+38.9537387,-084.2301698
45158,+39.1815168,-084.0895981
45159,+39.3368336,-083.6917406
98926,+47.0141954,-120.4586914
98929,+46.8817024,-121.2851473
98930,+46.2691004,-119.8919770
98932,+46.3327131,-120.1562309
98933,+46.4022247,-120.6312326
98934,+46.9817909,-120.4149271
98935,+46.1325752,-120.0862365
98936,+46.5382118,-120.1437001
98937,+46.7927722,-121.2261510
98938,+46.3882030,-120.0941789
98939,+46.4968471,-120.4657887
98940,+47.4765880,-121.0804767
79051,+36.4830859,-102.2593555
79052,+34.3618188,-101.7428975
98941,+47.2232099,-120.9820114
98942,+46.8013350,-120.6648096
98943,+47.1839300,-120.9653938
98944,+46.4976275,-119.6266758
98946,+47.0802898,-120.7246202
98947,+46.6874708,-120.8015807
98948,+46.2978538,-120.3125659
98950,+46.8964659,-119.9880736
98951,+46.4560276,-120.5136037
98952,+46.3562112,-120.7630660
98953,+46.4422866,-120.2268123
79053,+34.4080173,-102.5794016
79054,+35.3748187,-100.8215165
79056,+36.2238123,-100.2115755
79057,+35.2460002,-100.6421782
85701,+32.2169568,-110.9709947
92055,+33.3877228,-117.4447579
85704,+32.3394200,-110.9849966
92056,+33.2012417,-117.2969842
92057,+33.2546187,-117.2833409
85705,+32.2713290,-110.9937116
92058,+33.3434378,-117.3172500
92059,+33.3764674,-117.0661214
92060,+33.3468079,-116.8532154
85706,+32.1476191,-110.9333380
79079,+35.2089803,-100.2429180
79080,+35.7486498,-101.2137020
79081,+36.2416196,-101.2184085
79082,+34.2242564,-102.2877454
79083,+35.8861723,-101.5150933
79084,+36.2768811,-101.9967247
85707,+32.1792037,-110.8869130
92061,+33.2985039,-116.9247828
85708,+32.1819235,-110.8664072
92064,+32.9836059,-117.0190351
85710,+32.2141354,-110.8237253
92065,+33.0530056,-116.8506506
16335,+41.6309530,-080.1560557
16340,+41.8023777,-079.4176689
16341,+41.5660805,-079.5493547
85711,+32.2152345,-110.8833944
92066,+33.2193648,-116.5352471
92067,+33.0209084,-117.1903457
16342,+41.3218864,-079.9414984
85712,+32.2528858,-110.8865670
92069,+33.1707753,-117.1586765
92070,+33.1470897,-116.7174529
85713,+32.1945703,-111.0149950
92071,+32.8523576,-116.9878420
85714,+32.1673952,-110.9508636
92075,+32.9972485,-117.2605796
85715,+32.2467215,-110.8361784
92078,+33.1171539,-117.1806270
84630,+39.2873237,-111.8294906
72046,+34.5584588,-091.9507545
72047,+35.2237824,-092.2106867
73520,+34.2630086,-097.9898679
72055,+34.0986928,-091.3541903
72057,+34.1409395,-092.3103681
84633,+39.9674949,-111.9067699
84634,+39.1584046,-111.8110711
84635,+39.4019631,-112.7229432
72058,+35.2459181,-092.3741987
72059,+35.1395961,-091.3150050
84636,+39.1406012,-112.3389337
72060,+35.0737079,-091.5990077
72061,+35.3227628,-092.2999942
84637,+38.6780603,-112.5180818
84638,+39.5121629,-112.2563136
72063,+35.3180658,-092.7901178
84639,+39.5076693,-111.9000885
84640,+39.4968884,-112.3886393
72064,+34.7915888,-091.6086976
72065,+34.5346250,-092.2863764
84642,+39.2862208,-111.6188914
84643,+39.1151636,-111.7128502
84645,+39.8355308,-111.8436625
72067,+35.5633730,-092.1554366
77354,+30.2168582,-095.6472141
77355,+30.1562571,-095.7492600
77356,+30.4656624,-095.7298882
77357,+30.1610648,-095.1898086
77358,+30.5583214,-095.4362515
77359,+30.7518920,-095.3015905
79058,+35.5794998,-101.8551355
79059,+35.8307627,-100.7659049
79061,+35.5249148,-100.4424916
79062,+36.0304793,-101.5075975
79063,+34.5310861,-102.0962703
79064,+34.1954793,-102.1191530
79065,+35.5412342,-100.9065721
79068,+35.3466623,-101.4442625
79070,+36.2698759,-100.7940381
79072,+34.1697569,-101.7338504
79078,+35.7204826,-101.5807092
16331,+41.2937314,-079.5586761
16343,+41.4259819,-079.7526856
16332,+41.3567172,-079.3695448
16344,+41.4703927,-079.6845456
16345,+41.9444043,-079.0829165
16346,+41.3785021,-079.6719699
16347,+41.6595172,-079.0693648
16350,+41.9569233,-079.3344037
16351,+41.6753529,-079.3703441
16352,+41.7672679,-079.0383640
16353,+41.4953539,-079.3731155
16354,+41.6137249,-079.7064640
16360,+41.6841055,-079.8909346
16333,+41.7052095,-078.9284826
16361,+41.3841131,-079.3423885
16362,+41.4504967,-079.9651787
16334,+41.2905542,-079.4493511
64129,+39.0478968,-094.4919578
58631,+46.8068352,-101.8009325
58632,+46.6659814,-103.9659958
97239,+45.4899383,-122.6904527
97266,+45.4829668,-122.5576188
97331,+44.5646044,-123.2804188
97333,+44.4680686,-123.2938309
97338,+44.9266181,-123.3474135
97341,+44.8093243,-124.0512387
97342,+44.7392724,-121.8789663
97343,+44.5752539,-123.7514902
97344,+44.8691016,-123.4646159
97345,+44.4115453,-122.5789094
97346,+44.7883632,-122.3353269
97347,+45.0771138,-123.6563927
97348,+44.3832944,-123.1222612
97267,+45.4084270,-122.6128670
97301,+44.9487801,-123.0036547
97302,+44.9031026,-123.0645282
97303,+45.0303537,-123.0236886
97304,+45.0065956,-123.1116906
97305,+45.0143380,-122.9287189
97306,+44.8429038,-123.0947509
97317,+44.9026027,-122.9073740
97321,+44.6534498,-123.1395258
97322,+44.6275526,-123.0176132
97324,+44.3649961,-123.6231522
97325,+44.8338212,-122.8522298
97326,+44.6194814,-123.6028145
97327,+44.3750351,-122.9475855
97329,+44.4112651,-122.3846195
97330,+44.6479972,-123.2595762
97350,+44.6314586,-121.8637600
39174,+32.4014776,-090.1595138
39175,+32.0907185,-090.6312353
39176,+33.3060785,-089.7683268
39177,+32.6232726,-090.8002735
39179,+32.8024401,-090.0969353
39180,+32.2240417,-090.8571323
39183,+32.4470782,-090.8066103
39189,+32.6080033,-089.4001491
39191,+31.7113091,-090.4243343
39192,+33.1836395,-089.7622338
39193,+32.2344753,-090.0793326
39194,+32.8452433,-090.5207940
39201,+32.2896061,-090.1843240
48039,+42.6929065,-082.5464784
39202,+32.3111135,-090.1709823
39203,+32.3088835,-090.2003382
39204,+32.2793105,-090.2063343
39206,+32.3724025,-090.1724549
39208,+32.2597745,-090.0919404
39209,+32.3955216,-090.2931934
38622,+34.1719122,-090.1384925
16507,+42.1390700,-080.0836814
38623,+34.3676621,-090.2828489
38625,+34.6121361,-088.8264350
48038,+42.6061456,-082.9374752
16508,+42.0968123,-080.0940305
16509,+42.0600221,-080.0381411
16510,+42.1089906,-079.9548209
16563,+42.1173325,-079.9864861
16511,+42.1662618,-079.9901696
16546,+42.1049243,-080.0534450
16601,+40.5552637,-078.3704159
16602,+40.5126619,-078.3739287
16611,+40.5798892,-078.1156721
16617,+40.6073016,-078.3226325
16619,+40.6609383,-078.4468870
16620,+40.8406873,-078.3518366
16621,+40.2322469,-078.1252142
16622,+40.3286401,-078.0664029
16623,+40.2716811,-078.0521878
28528,+34.7320575,-076.5386617
28529,+35.0705267,-076.8547598
28530,+35.3747684,-077.4152974
28543,+34.7360590,-077.3756213
28544,+34.7180905,-077.3086686
28546,+34.7991559,-077.3561647
28547,+34.6690245,-077.3669701
28551,+35.3213229,-077.7808558
28552,+35.3037949,-076.5558011
28553,+34.7296001,-076.5123757
38047,+36.0905306,-089.5034002
38049,+35.3903334,-089.5382104
38050,+35.8296292,-089.2330700
38052,+35.0902535,-088.9178007
38053,+35.3466264,-089.9514980
71346,+31.1182464,-092.3749285
71350,+31.0676910,-092.0741822
71351,+31.1842456,-091.9608293
71353,+30.7729299,-091.7890040
71354,+31.4044573,-091.7500533
71355,+31.0809291,-091.8439636
71356,+30.8157026,-092.0409346
71357,+32.1189911,-091.2993019
71369,+30.9300228,-091.8770596
71371,+31.6816815,-092.2552926
71373,+31.3134311,-091.6089450
71375,+31.8737184,-091.4873450
71377,+31.6106042,-091.7862715
71378,+31.9423648,-091.7086590
71401,+31.7974813,-091.9459205
71410,+31.9648075,-092.7714614
71411,+31.9054553,-093.0905336
36556,+31.1977080,-087.9760232
36558,+31.6081435,-088.3163706
36559,+30.5677937,-087.9086535
36560,+31.0977673,-088.0400682
36561,+30.2887024,-087.5715041
36562,+31.0370575,-087.6704158
36564,+30.4832523,-087.9346958
36567,+30.6235361,-087.5569601
36568,+30.5119258,-088.2726402
36569,+31.5424776,-088.0912944
36571,+30.8546759,-088.1099656
36572,+30.8577223,-088.0614186
36574,+30.5011097,-087.4784380
36575,+30.7691638,-088.2733869
36576,+30.5229528,-087.7638326
36578,+30.7492860,-087.7790566
36579,+31.1068226,-087.7969325
36580,+30.4788979,-087.7034137
36581,+31.3753574,-087.9655828
36582,+30.5098772,-088.1730014
36583,+31.3673186,-088.1950022
36584,+31.1990956,-088.3887391
22538,+38.1921764,-077.2621837
49713,+45.2109338,-084.8422945
22539,+37.8606130,-076.2860355
22542,+38.2935174,-077.8808632
49715,+46.3974197,-084.7081843
49716,+45.5172858,-084.7481356
22548,+37.8158030,-076.7047849
49719,+46.0056210,-084.3248288
49720,+45.2805079,-085.2451722
22551,+38.1698379,-077.7000230
22553,+38.2712019,-077.6492950
49721,+45.5822570,-084.4604763
49722,+45.4274557,-084.8623235
22554,+38.4273519,-077.3676718
49724,+46.3276398,-084.3901119
49725,+45.9784827,-084.0207837
22556,+38.4689247,-077.5152442
49726,+46.0037383,-083.6152191
22560,+37.9158495,-076.9610857
22567,+38.2378575,-077.9275755
49727,+45.1252728,-085.1058168
49728,+46.4115936,-085.0284678
45164,+39.5540331,-083.7821667
45166,+39.4765966,-083.6877586
45167,+38.7816629,-083.7897313
45168,+38.8504961,-083.7546434
68057,+41.6618705,-096.7235275
68058,+41.0058238,-096.2447848
68059,+41.0644504,-096.1587554
68061,+41.7931915,-096.2078305
68062,+42.1988453,-096.6775096
99011,+47.6188181,-117.6481663
99012,+47.3820422,-117.1927769
99013,+47.8937174,-117.8308169
99016,+47.5972847,-117.1210417
99017,+47.1841291,-117.8867583
99018,+47.2897922,-117.1548528
99019,+47.6431746,-117.0756196
99020,+47.5626007,-117.4966014
99021,+47.8482565,-117.1896420
99022,+47.5997801,-117.7089846
99023,+47.5610821,-117.1717879
99025,+47.7938587,-117.0753439
99026,+47.8113450,-117.6265399
99027,+47.7101277,-117.1275601
92091,+33.0159273,-117.2435170
85736,+31.9098417,-111.3644232
85737,+32.4146149,-110.9465615
92101,+32.7241028,-117.1709121
85739,+32.6210724,-110.9896669
92102,+32.7162225,-117.1170496
85741,+32.3352906,-111.0417587
92103,+32.7474154,-117.1668826
85742,+32.3937207,-111.0653968
85743,+32.3022733,-111.1818483
92104,+32.7415010,-117.1279482
85745,+32.2539077,-111.0801403
92105,+32.7378316,-117.0926705
85746,+32.0916103,-111.0442938
92106,+32.7108183,-117.2376128
85747,+32.0949667,-110.7654384
85748,+32.2189282,-110.7521102
92107,+32.7390553,-117.2454042
85749,+32.2895843,-110.7335284
92108,+32.7740459,-117.1424539
85750,+32.3001292,-110.8359956
85755,+32.4682513,-110.9814384
92109,+32.7867719,-117.2342066
85756,+32.0792592,-110.8989212
79085,+34.7407170,-102.5144261
79086,+36.0459569,-101.7837271
79091,+34.8977964,-102.1262273
79092,+35.3129686,-102.4463915
79093,+36.2899122,-101.0339468
79094,+34.8400774,-101.5096995
79095,+34.9040395,-100.2082598
79096,+35.4373912,-100.1967065
79097,+35.4358861,-101.1783602
79098,+35.1533500,-102.2166565
79102,+35.1963403,-101.8662503
79103,+35.1773082,-101.7944753
22205,+38.8835008,-077.1395367
22206,+38.8439193,-077.0893978
37188,+36.4802694,-086.6813211
37189,+36.2988798,-086.8348029
43214,+40.0517339,-083.0162692
37201,+36.1660007,-086.7773053
22213,+38.8950872,-077.1625114
22214,+38.8688179,-077.0739666
59762,+45.6021860,-113.0307928
49653,+44.9736311,-085.7239493
49654,+45.1461816,-086.0515740
22301,+38.8198932,-077.0595819
22302,+38.8278875,-077.0831325
49655,+44.0249317,-085.4320496
22303,+38.7943803,-077.0788367
37203,+36.1496143,-086.7906184
49656,+44.0678192,-085.6920167
64130,+39.0336831,-094.5407542
58634,+47.4230948,-103.3162906
64131,+38.9360413,-094.5850113
58636,+47.3793464,-102.3671705
39309,+32.5489293,-088.6154244
39320,+32.5693346,-088.7441625
39322,+31.5354691,-088.5036955
64132,+38.9883041,-094.5422609
58638,+46.9623403,-102.0649401
39323,+32.3522565,-088.9237584
39325,+32.5619881,-088.8775080
39326,+32.6027437,-088.6561653
39327,+32.4460953,-089.1185538
39328,+32.7435086,-088.6986115
39330,+32.1807973,-088.8433937
39332,+32.3043001,-088.9988573
39335,+32.5331362,-088.4910899
39336,+32.3006012,-089.2621996
39337,+32.5076870,-088.9799804
39338,+32.1067424,-089.2309370
39339,+33.1019046,-089.0116632
64133,+39.0138836,-094.4577203
39341,+33.0985470,-088.5663950
64134,+38.9280313,-094.4876526
04015,+43.9762866,-070.5211090
04017,+43.7389545,-070.0883958
64136,+39.0127944,-094.4057328
58639,+46.0950073,-102.5936569
64145,+38.8735290,-094.5940202
58642,+47.2081797,-102.8331995
64137,+38.9353601,-094.5426681
58640,+47.4537294,-102.9066870
58641,+46.6678771,-102.5139115
64138,+38.9671188,-094.4679273
97384,+44.7909928,-122.6188789
97385,+44.8658534,-122.7235499
97386,+44.3591772,-122.7270426
97388,+44.9035144,-124.0178591
97389,+44.5334844,-123.0897863
97390,+44.3094129,-123.8288241
97391,+44.6245384,-123.8983683
97392,+44.7956114,-122.9303761
97394,+44.4438637,-123.9071555
64139,+38.9683419,-094.4163661
97396,+45.1045950,-123.5492729
97401,+44.0679883,-123.0801809
39269,+32.3011093,-090.1888896
39272,+32.1906102,-090.2583273
39301,+32.2736478,-088.5803627
39305,+32.4630287,-088.7147211
39307,+32.3348660,-088.7968440
04019,+43.6859270,-070.1029820
04020,+43.7671865,-070.8088623
97364,+44.9988601,-123.9868529
97365,+44.6663970,-124.0107830
97366,+44.5756795,-124.0583518
97367,+44.9147561,-123.9742306
97368,+45.0243763,-123.9031162
97369,+44.7615075,-124.0517722
97370,+44.5637477,-123.4454547
97371,+44.9906966,-123.1907559
97373,+45.0570405,-122.7717536
97374,+44.6759116,-122.7781349
97375,+44.9773227,-122.5963417
97376,+44.4982349,-123.9750134
97377,+44.4632939,-123.1059983
97378,+45.0706872,-123.4211285
97380,+44.7860183,-123.9299694
97381,+44.9394687,-122.7207227
97383,+44.7944637,-122.7218620
39342,+32.4244956,-088.6483378
39345,+32.2917892,-089.1218991
39346,+32.9650352,-089.0955345
39347,+32.0604435,-088.9420042
39348,+32.0152926,-089.0326721
38626,+34.5173619,-090.4145265
48040,+42.9103128,-082.4806028
32043,+29.9370388,-081.7325868
38627,+34.4178300,-089.2079437
32044,+29.8594580,-082.1694148
03908,+43.2304916,-070.7524265
03909,+43.1664605,-070.6790042
03910,+43.1853094,-070.6034551
03911,+43.1422928,-070.6264580
04001,+43.5197946,-070.9234646
04002,+43.4890685,-070.6619055
16633,+40.1573860,-078.2349262
04003,+43.7272611,-069.9568988
04005,+43.4921016,-070.4865655
04006,+43.4442924,-070.3445695
04008,+44.0442235,-069.8637806
04009,+44.0475125,-070.7433190
04010,+43.9307985,-070.9185838
04011,+43.8964047,-069.9734360
16624,+40.5704253,-078.6004749
16625,+40.2825496,-078.5042835
16627,+40.7578805,-078.4978222
16630,+40.4561757,-078.5764414
16631,+40.2727659,-078.3456023
54747,+44.4014008,-091.5121099
16634,+40.2109540,-078.1730766
16635,+40.4108527,-078.4994127
16636,+40.6002534,-078.5020144
16637,+40.3411016,-078.4672418
54748,+45.0750832,-091.2630201
54749,+44.9480451,-092.1071636
54750,+44.6137888,-092.2945487
54751,+44.8506700,-091.9315583
54754,+44.4271588,-090.7533211
54755,+44.5757676,-091.6813016
54756,+44.4680711,-091.9396037
54757,+45.2371974,-091.5223485
54758,+44.5579434,-091.2165232
54759,+44.4890816,-092.1292601
54760,+44.4240468,-091.2063614
16638,+40.3366048,-078.2036219
16639,+40.6954980,-078.4481372
16640,+40.7057324,-078.5744844
16641,+40.4897940,-078.4849850
16645,+40.7991768,-078.4990920
16646,+40.6897061,-078.7266497
16647,+40.4005940,-078.1038086
16648,+40.4344482,-078.3310001
28556,+35.1140025,-076.6255826
54761,+44.6232558,-092.1783303
54762,+45.2462025,-091.9931536
54763,+45.1798637,-091.8817368
54765,+45.1691328,-091.6855897
54766,+45.3407132,-090.8580470
54767,+44.8238352,-092.2679979
28557,+34.7389597,-076.7492317
28560,+35.1267079,-076.9776045
28562,+35.0816310,-077.1268925
28570,+34.7814865,-076.8574973
28571,+35.0707729,-076.6892401
28572,+35.0278953,-077.7364173
54729,+44.9456262,-091.3929544
54730,+45.0189100,-091.7195748
54731,+45.3498368,-091.0903979
54732,+45.1446143,-091.1704919
54733,+45.2786602,-091.8501817
54734,+45.0987410,-092.1257562
54736,+44.5985790,-091.9064962
54737,+44.7183951,-091.9815762
54738,+44.5882290,-091.4887433
54739,+44.8597642,-091.7011742
54740,+44.7514367,-092.1668068
54741,+44.6203492,-090.9746121
54742,+44.7664424,-091.2670122
54745,+45.2511317,-091.1234011
54746,+44.5532412,-090.8800558
38054,+35.3363562,-089.8733984
38057,+35.0529741,-089.3683970
38058,+35.4581371,-089.8163061
38059,+36.1056855,-089.2487572
38060,+35.2093470,-089.5054676
38061,+35.0683898,-088.7709071
38063,+35.7640572,-089.6405032
38066,+35.0733869,-089.5050305
38067,+35.0816093,-089.0417879
38068,+35.2655561,-089.3451697
38069,+35.4778559,-089.3302836
38070,+35.9435605,-089.2370103
38075,+35.3790761,-089.1361265
38076,+35.1387061,-089.4420776
38105,+35.1514190,-090.0354680
38106,+35.1020641,-090.0946868
38107,+35.1701654,-090.0234424
38108,+35.1766662,-089.9679169
71426,+31.4989042,-093.4598787
71427,+31.3939545,-092.8959385
71429,+31.4091712,-093.4346356
71430,+31.0452221,-092.4958161
71432,+31.7495768,-092.4677102
71433,+31.0011797,-092.6392147
71435,+32.0317409,-092.1663551
71438,+31.1232743,-092.8241046
71439,+31.3368171,-093.3957249
71441,+31.9515633,-092.1534405
71446,+31.1667115,-093.1869120
71447,+31.4390544,-092.8127039
71449,+31.5451333,-093.5114909
71450,+31.7776527,-093.4152793
71452,+31.5826419,-092.9450426
71454,+31.6914197,-092.8583817
71455,+31.4034476,-092.9894998
71456,+31.6420765,-092.9784671
71457,+31.7417030,-093.1064916
71459,+31.0493351,-093.2238946
71461,+31.1178383,-093.2902905
71462,+31.6567667,-093.7213392
36585,+31.3873191,-088.0796544
36587,+30.8442379,-088.3512426
36590,+30.5318017,-088.1744207
08045,+39.8671143,-075.0297464
36602,+30.6933264,-088.0455440
36603,+30.6739843,-088.0266809
36604,+30.6822132,-088.0681337
36605,+30.6045471,-088.0878243
21520,+39.6247422,-079.3014798
08048,+39.9588554,-074.8024782
36606,+30.6687860,-088.1058735
36607,+30.6985600,-088.1057597
36608,+30.6815029,-088.3002125
36609,+30.6602477,-088.1634795
36610,+30.7362457,-088.0735066
36611,+30.7696228,-088.0800727
36612,+30.7528820,-088.1131354
46052,+40.0429066,-086.4565347
46055,+39.8884149,-085.9022100
46056,+39.9758505,-085.6117723
46057,+40.3362653,-086.3773277
46058,+40.3611649,-086.6473777
46060,+40.0646235,-085.9159113
46062,+40.0612657,-086.0560390
22576,+37.6710456,-076.4557003
49730,+45.0440344,-084.8675292
22578,+37.6365708,-076.3561338
22579,+37.7955978,-076.3149378
22580,+38.1091823,-077.4456826
49733,+44.8064656,-084.6966392
22601,+39.1744675,-078.1734061
49735,+44.9979390,-084.6703173
49736,+46.0828873,-084.0751801
22602,+39.1442492,-078.2848073
22603,+39.2693542,-078.2132703
22610,+38.8246562,-078.2791427
22611,+39.1688824,-077.9846130
22620,+39.0681861,-078.0322787
22623,+38.8489267,-078.1406635
49738,+44.6983275,-084.6094210
22624,+39.2697843,-078.0918410
22625,+39.3768045,-078.3093256
22627,+38.7579177,-078.1445687
99102,+46.7920248,-117.2502535
99103,+47.7560052,-118.9276085
99105,+46.8681746,-118.0742263
99109,+48.2929464,-117.6985455
49740,+45.5248071,-085.0083454
49743,+45.2669577,-083.8933640
49744,+44.9931228,-083.6570974
49745,+46.0397896,-084.5223816
49746,+45.0629941,-083.9510214
49747,+44.8496507,-083.6531397
49748,+46.3749113,-085.2128794
22630,+38.9309135,-078.1764799
22637,+39.2569165,-078.3523046
22639,+38.8137793,-078.0190643
22640,+38.8110285,-078.1405700
22641,+39.0854600,-078.3857059
99037,+47.6357837,-117.1976054
99110,+48.0120856,-117.5763521
99111,+46.8377289,-117.4207495
99113,+46.5934896,-117.1897822
99114,+48.6551979,-117.7358341
99115,+47.6468341,-119.4166888
99116,+48.0309412,-118.9274592
99117,+47.7220693,-118.5320021
99118,+48.8965407,-118.6385647
99119,+48.5092154,-117.3148997
99121,+48.9362132,-118.4692245
99122,+47.6878486,-118.2082323
99123,+47.8457808,-119.1444682
99039,+47.3446522,-117.2655853
99040,+47.8984701,-118.0036793
99101,+48.3203076,-117.9206595
99124,+47.9999350,-118.9528509
99125,+46.9310402,-117.7651541
85757,+32.1285169,-111.1220583
92110,+32.7652442,-117.2003912
92111,+32.8064758,-117.1688793
85901,+34.3148056,-110.0240138
92113,+32.6967163,-117.1178807
85911,+34.1730525,-110.3673326
85912,+34.4347631,-109.8987026
85920,+33.8619204,-109.1770099
92114,+32.7077564,-117.0550946
85922,+33.4675686,-109.1508266
85923,+34.3249603,-110.3405594
92115,+32.7649980,-117.0736415
85924,+34.5666221,-109.6723571
92116,+32.7649711,-117.1231457
85925,+34.0881098,-109.3229918
85926,+33.7692531,-109.9792746
92117,+32.8245716,-117.1995183
92119,+32.8178882,-117.0319557
92120,+32.7947142,-117.0717637
85929,+34.1846834,-109.9398224
92121,+32.8995918,-117.2012028
85930,+34.0473243,-109.7206738
92123,+32.8067941,-117.1349303
85932,+33.9533415,-109.2134993
39406,+31.3284450,-089.3345703
39421,+31.4923620,-089.7212430
92124,+32.8237656,-117.0923783
85933,+34.3570929,-110.5092633
92126,+32.9084494,-117.1413795
85934,+34.3002494,-110.2457339
85935,+34.1199284,-109.8966913
92127,+33.0118331,-117.1326864
92128,+32.9998185,-117.0718080
92129,+32.9669202,-117.1261575
80820,+38.8386547,-105.5611309
70729,+30.5876927,-091.3448569
70730,+30.8098769,-091.0946434
75460,+33.6555404,-095.6050404
54216,+44.4385980,-087.5699112
62366,+39.4720858,-090.9018208
62367,+40.2993121,-090.8742641
54217,+44.5519769,-087.7202813
62370,+39.5172927,-091.0072281
62373,+40.2418785,-091.3393230
62374,+40.4089239,-090.9120635
62375,+40.0063425,-090.8685201
62376,+40.1205484,-091.4348909
70732,+30.6188689,-091.6084232
70733,+30.2994338,-090.8130857
62378,+39.9058590,-090.6347839
62379,+40.2834966,-091.4033552
62380,+40.2382301,-091.1909006
23938,+36.9053140,-077.9920257
72068,+35.1903076,-091.7107631
84646,+39.5410546,-111.6087953
72069,+34.5321404,-091.1378454
73521,+34.6413127,-099.3159402
84647,+39.5411059,-111.4158218
72070,+35.0081198,-092.7069520
72072,+34.5239615,-091.7395472
84648,+39.6857994,-111.8644122
73526,+34.7916439,-099.2759690
72073,+34.3811379,-091.6690757
72074,+35.0782702,-091.0953164
84649,+39.3444346,-112.3291978
62471,+38.9461884,-089.1301478
38131,+35.0663592,-089.9920941
44217,+40.9522872,-081.9133595
38015,+35.5569346,-089.8234146
62473,+39.0216490,-088.5677636
38152,+35.1236483,-089.9313898
38201,+36.1235067,-088.5303333
38220,+35.9935747,-088.6709091
38221,+36.2447540,-088.0350096
38222,+36.4455360,-088.1579027
38224,+36.3870169,-088.4921974
38225,+36.3188503,-088.6707396
38226,+36.4844476,-088.7015178
38229,+36.2231304,-088.6064258
38230,+36.1552304,-088.7758651
